player_id,player_name,bowling_type,bowling_hand,batting_type,batting_hand,date_of_birth,is_wicket_keeper,nationality
27907,Muhammad Hafiz Kaleem,Right-arm medium,R,Right-hand bat,R,,0,United Arab Emirates
27893,Muhammad Imran 1,Right-arm medium,R,Right-hand bat,R,,0,United Arab Emirates
27883,Muhammad Jamshaid,Right-arm medium,R,Right-hand bat,R,06/10/93,0,
27874,Salman Shahid,Right-arm medium,R,Right-hand bat,R,30/03/78,0,United Arab Emirates
27854,Muhammad Shahbaz Ali,Right-arm medium,R,Right-hand bat,R,,0,United Arab Emirates
27851,Sayed Mohammad Saqlain,Right-arm medium,R,Right-hand bat,R,,0,
27850,Muhammad Imran OD,Right-arm medium,R,Right-hand bat,R,03/08/96,0,
27849,Zohair Iqbal,Right-arm medium,R,Right-hand bat,R,,0,United Arab Emirates
27848,Salman Babar,Right-arm medium,R,Right-hand bat,R,,0,United Arab Emirates
27845,Suleman Khalid,Right-arm medium,R,Right-hand bat,R,,0,West Indies
27844,Muhammad Ali,Right-arm medium,R,Right-hand bat,R,09/01/90,0,
27843,Muhammad Yasir,Right-arm medium,R,Right-hand bat,R,,0,Saudi Arabia
27841,Fawad Ghafoor,Right-arm medium,R,Right-hand bat,R,,0,United Arab Emirates
27831,Abdullah Ghazi,Right-arm medium,R,Right-hand bat,R,,0,United States of America
27827,Irshad Hussain,Right-arm fast-medium,R,Right-hand bat,R,,0,Pakistan
27822,Hameedullah Ullah Khan,Right-arm offbreak,R,Right-hand bat,R,14/02/89,0,Pakistan
27806,Hardik Pai,Right-arm offbreak,R,Right-hand bat,R,18/05/05,0,United Arab Emirates
27796,Saad Maqsood,Right-arm medium,R,Right-hand bat,R,,0,United Arab Emirates
27774,Muhammad Farhan,Right-arm medium,R,Right-hand bat,R,24/03/89,0,India
27773,Rakesh Rawat,Right-arm medium,R,Right-hand bat,R,,0,United Arab Emirates
27768,Haroon Altaf,Right-arm medium,R,Right-hand bat,R,,0,Pakistan
27767,Umer Farooq,Right-arm medium,R,Right-hand bat,R,,0,Saudi Arabia
27765,Muhammad Tahir,Right-arm medium,R,Left-hand bat,L,,0,United Arab Emirates
27763,Muhammad Waseem,Right-arm medium,R,Right-hand bat,R,12/02/94,0,UAE
27748,Amjad Gul,Right-arm Leg-Break,R,Right-hand bat,R,,0,
27746,Ateeq Ur Rehman,Right-arm Fast,R,Right-hand bat,R,01/03/95,0,United Arab Emirates
27743,DT Doram,Slow left-arm orthodox,L,Left-hand bat,L,12/10/97,0,
27640,Attaullah,Right-arm medium,R,Right-hand bat,R,01/02/86,0,Saudi Arabia
27622,Bailey Wightman,Right-arm medium,R,Right-hand bat,R,15/06/99,0,England
27517,Yasir Khan,Right-arm medium,R,Right-hand bat,R,13/04/02,0,Pakistan
27516,Ihsanullah Ihsanullah,Right-arm Fast,R,Right-hand bat,R,11/10/02,0,Pakistan
27515,Mohammad Umar,Right-arm medium,R,Right-hand bat,R,27/12/99,0,Pakistan
27512,Talha Ahsan,Right-arm Leg-Break,R,Right-hand bat,R,21/10/03,0,
27510,Slade Van Staden,Right-arm Leg-Break,R,Right-hand bat,R,29/04/03,0,South Africa
27504,Dushan Hemantha,Right-arm Leg-Break,R,Right-hand bat,R,24/05/94,0,Sri Lanka
27497,Ashar Qureshi,Right-arm Leg-Break,R,Right-hand bat,R,12/08/01,0,Pakistan
27490,Akshay more,None,,Right-hand bat,R,16/09/96,0,India
27488,Shian Brathwaite,Right-arm Leg-Break,R,Right-hand bat,R,04/10/99,0,West Indies
27487,Mahesh Pithiya,Right-arm offbreak,R,Right-hand bat,R,23/12/01,0,India
27486,Safvan Patel,Left-arm medium,L,Right-hand bat,R,02/10/98,0,India
27478,Utsav Chaudhary,Right-arm medium,R,Right-hand bat,R,30/05/03,0,India
27472,Shival Bawa,Right-arm offbreak,R,Right-hand bat,R,14/03/03,0,United Arab Emirates
27471,Jash Giyanani,Slow left-arm orthodox,L,Left-hand bat,L,19/02/04,0,Kuwait
27469,Aryansh Sharma,Right-arm medium,R,Right-hand bat,R,03/12/04,0,Kuwait
27466,Dhruv Parashar,Right-arm offbreak,R,Right-hand bat,R,19/12/04,0,United Arab Emirates
27465,Nilansh Keswani,Slow left-arm orthodox,L,Left-hand bat,L,08/08/03,0,United Arab Emirates
27464,Aayan Khan,Slow left-arm orthodox,L,Right-hand bat,R,15/11/05,0,UAE
27463,Soorya Sathish,Right-arm medium,R,Right-hand bat,R,22/12/03,0,United Arab Emirates
27462,Adhitya Shetty,Right-arm Leg-Break,R,Right-hand bat,R,05/07/04,0,United Arab Emirates
27461,Punya Mehra,Right-arm offbreak,R,Right-hand bat,R,08/09/02,0,United Arab Emirates
27460,Ali Naseer,Right-arm medium,R,Left-hand bat,L,09/03/04,0,
27459,Ronak Panoly,Slow left-arm orthodox,L,Right-hand bat,R,05/01/03,0,United Arab Emirates
27454,Muhammad Taimoor,Right-arm medium,R,Right-hand bat,R,,0,West Indies
27453,Ram Bharwad,Right-arm Fast,R,Right-hand bat,R,31/12/98,0,India
27452,Hemant Punde,Slow left-arm orthodox,R,Right-hand bat,R,09/03/98,0,India
27451,Shahid Nawaz,Right-arm medium,R,Right-hand bat,R,03/03/96,0,Pakistan
27447,Naseer Akram,Right-arm medium,R,Right-hand bat,R,11/04/84,0,Pakistan
27446,Ahaan Fernandes,Right-arm medium,R,Left-hand bat,L,,0,
27439,Shahrukh Amin,Right-arm medium,R,Left-hand bat,L,,0,United Arab Emirates
27434,Shahbaz Ali,Right-arm Fast,R,Right-hand bat,R,27/02/90,0,Pakistan
27431,Muhammad Umar Arshad,Right-arm medium,R,Right-hand bat,R,19/11/92,0,
27430,Ali Abid,Right-arm medium,R,Right-hand bat,R,,0,
27429,Imran Javed Parchi,Right-arm medium,R,Right-hand bat,R,,0,Saudi Arabia
27428,Sajjad Malook,Right-arm medium,R,Right-hand bat,R,,0,United Arab Emirates
27427,Junaid Shamsudheen,Right-arm medium-fast,R,Right-hand bat,R,,0,United Arab Emirates
27426,Jawad Ghani,Right-arm medium,R,Right-hand bat,R,,0,
27425,Saqib Mahmood,Right-arm medium,R,Right-hand bat,R,,0,Pakistan
27419,Arslan Javed,Left-arm fast-medium,L,Left-hand bat,L,04/09/90,0,
27416,Adnan Khan,Slow left-arm orthodox,L,Right-hand bat,R,24/12/82,0,United Arab Emirates
27414,Saqib Manshad,Left-arm medium,L,Left-hand bat,L,04/11/91,0,
27413,Zeeshan Abid,Right-arm medium,R,Right-hand bat,R,,0,Pakistan
27393,Hazrat Luqman,Right-arm medium,R,Right-hand bat,R,10/03/90,0,
27392,Yasir Kaleem,Right-arm medium,R,Right-hand bat,R,,0,
27391,Vishnu Sukumaran,Slow left-arm orthodox,L,Left-hand bat,L,31/12/90,0,
27390,Matiullah Khan,Right-arm medium,R,Right-hand bat,R,28/02/93,0,
27389,Touqeer Riyasat,Right-arm medium,R,Right-hand bat,R,20/07/95,0,Pakistan
27388,Asif Mumtaz,Right-arm offbreak,R,Right-hand bat,R,02/10/88,0,Pakistan
27386,Harry Bharwal,Slow left-arm orthodox,L,Left-hand bat,L,05/12/90,0,United Arab Emirates
27385,Babar Ghazanfar,Right-arm Leg-Break,R,Right-hand bat,R,,0,United Arab Emirates
27384,Shahnawaz Khan,Right-arm offbreak,R,Right-hand bat,R,25/08/92,0,India
27380,Harshit Kaushik,Slow left-arm orthodox,R,Left-hand bat,L,19/09/96,0,
27378,Danish Quershi,Right-arm medium,R,Right-hand bat,R,,0,
27377,Mayank Chowdary,Right-arm offbreak,R,Right-hand bat,R,05/02/97,0,United Arab Emirates
27374,Ihsan Khan,Right-arm medium,R,Right-hand bat,R,,0,
27373,Muhammad Farooq,Right-arm medium,R,Right-hand bat,R,05/10/92,0,
27371,Fayyaz Ahmed,Right-arm medium,R,Left-hand bat,L,27/12/88,0,Pakistan
27370,Sabir Rao,Left-arm medium,L,Right-hand bat,R,11/07/91,0,
27364,Simranjeet Kang,Slow left-arm orthodox,L,Right-hand bat,R,21/07/96,0,India
27363,Will Sanders,Right-arm medium,R,Right-hand bat,R,,0,Australia
27362,Will Prestwidge,,,,,,0,
27361,Jack Clayton,Left-arm Chinaman,L,Left-hand bat,L,25/02/99,0,Australia
27360,Patrick Dooley,Left-arm Chinaman,L,Left-hand bat,L,16/05/97,0,Australia
27359,Steven Mcgiffin,Right-arm medium,R,Right-hand bat,R,16/04/97,0,Australia
27351,Ansh Patel,Slow left-arm orthodox,R,Right-hand bat,R,19/02/02,0,India
27349,Rachesh Tandel,Right-arm medium,R,Right-hand bat,R,,0,India
27347,Abhishek Baria,Right-arm medium,R,Right-hand bat,R,,0,India
27345,Shlok Desai,Right-arm offbreak,R,Right-hand bat,R,05/09/97,0,India
27344,Manav Bedekar,Right-arm medium,R,Right-hand bat,R,18/11/03,0,India
27343,Kinit Patel,Right-arm offbreak,R,Right-hand bat,R,16/08/01,0,India
27342,Amit Passi,Right-arm medium,R,Right-hand bat,R,27/08/99,0,India
27328,Lakshy Padhiyar,Right-arm offbreak,R,Right-hand bat,R,07/10/01,0,India
27327,Sukirt Pandey,Right-arm offbreak,R,Right-hand bat,R,15/03/96,0,India
27326,Lakshit Toksiya,Right-arm medium,R,Right-hand bat,R,,0,India
27325,Shailendra Yadav,Right-arm medium,R,Right-hand bat,R,13/06/04,0,India
27324,Nisarg Patel,Left-arm medium-fast,R,Right-hand bat,R,20/04/88,0,India
27318,Tasmay Bedade,Right-arm medium,R,Left-hand bat,L,07/09/02,0,India
27313,Jaypal Chad,Right-arm medium-fast,R,Right-hand bat,R,20/11/00,0,India
27311,Keyur Kale,Right-arm medium-fast,R,Right-hand bat,R,26/04/04,0,India
27310,Yashwardhan Singh,Left-arm medium,R,Right-hand bat,R,21/08/02,0,India
27306,Aayush Rai,Right-arm medium,R,Right-hand bat,R,10/09/02,0,India
27304,Rajveer Jadhav,Right-arm medium,R,Right-hand bat,R,,0,India
27302,Dhruv Patel,Right-arm medium,R,Right-hand bat,R,03/01/03,0,India
27301,Kartik Bharwad,Slow left-arm orthodox,R,Right-hand bat,R,21/09/02,0,India
27296,Atharva Joshi,Right-arm medium-fast,R,Right-hand bat,R,03/05/04,0,India
27294,Rushabh Jain,Right-arm medium,R,Right-hand bat,R,,0,India
27293,Raj Limbani,Right-arm medium,R,Left-hand bat,L,02/02/05,0,India
27292,Prince Prajapati,Right-arm medium,R,Right-hand bat,R,,0,India
27289,Priyanshu Bhoite,Right-arm medium,R,Right-hand bat,R,,0,India
27288,Bhavishya Patel,Right-arm medium,R,Right-hand bat,R,29/07/04,0,India
27287,Parikshit Patidar,Right-arm offbreak,R,Right-hand bat,R,26/04/02,0,India
27286,Dhairya Pandey,Right-arm medium-fast,R,Right-hand bat,R,28/05/01,0,India
27285,Amit Bhandari,Right-arm medium,R,Right-hand bat,R,01/10/78,0,India
27283,Karan Umatt,Right-arm medium-fast,R,Right-hand bat,R,21/07/04,0,India
27281,Vishal Solanki,Right-arm medium,R,Right-hand bat,R,16/11/97,0,India
27279,Pradeep Yadav,Right-arm offbreak,R,Right-hand bat,R,,0,India
27276,Dhruv G Patel,Right-arm medium,R,Right-hand bat,R,12/09/97,0,India
27272,Devin Sahar,Right-arm medium,R,Right-hand bat,R,,0,Malaysia
27271,Ahmad Arif Yusuf Ahmad Salman,Right-arm medium,R,Right-hand bat,R,,0,Malaysia
27270,Ezzulhadif Ezzulcafi,Right-arm medium,R,Right-hand bat,R,,0,Malaysia
27269,Thomas Rogers,Right-arm medium,R,Left-hand bat,L,07/02/99,0,Australia
27262,Vasant Singh,Right-arm medium,R,Right-hand bat,R,29/06/04,0,West Indies
27261,Nathan Edwards,Left-arm fast-medium,L,Left-hand bat,L,28/05/05,0,West Indies
27259,Jishan Alam,Right-arm offbreak,R,Right-hand bat,R,09/11/04,0,Bangladesh
27257,Ronald Lutaaya,Right-arm medium,R,Left-hand bat,L,15/03/03,0,
27245,Alpesh Ramjani,Slow left-arm orthodox,L,Left-hand bat,L,24/09/94,0,
27244,Juma Miyagi,Right-arm medium,R,Right-hand bat,R,04/04/03,0,
27242,Tanaka Zvaita,Right-arm medium,R,Right-hand bat,R,14/04/04,0,
27239,Luyanda Mtomba,Right-arm medium,R,Right-hand bat,R,14/09/03,0,
27235,Panashe Taruvinga,Right-arm medium,R,Right-hand bat,R,22/01/06,0,South Africa
27234,Matthew Schonken,Right-arm Leg-Break,R,Right-hand bat,R,12/12/05,0,
27233,Tashinga Makoni,Right-arm medium,R,Left-hand bat,L,16/11/03,0,
27231,Alex Falao,Right-arm medium,R,Right-hand bat,R,21/10/03,0,Zimbabwe
27218,John Kariko,Slow left-arm orthodox,,Left-hand bat,L,16/01/04,0,
27204,Manish Rao,Right-arm medium,R,Right-hand bat,R,18/07/90,0,India
27196,Rahul Singh,Slow left-arm orthodox,R,Left-hand bat,L,11/09/92,0,India
27193,Ritwik Behera,Right-arm offbreak,R,Right-hand bat,R,10/11/03,0,
27146,Imran Muhammad,Right-arm medium,R,Right-hand bat,R,29/08/03,0,Oman
27137,Hammad Mirza,Right-arm medium,R,Right-hand bat,R,11/05/98,1,Oman
27117,Arsalan Bashir,Right-arm medium,R,Right-hand bat,R,12/12/95,0,Pakistan
27071,Vinayak Shukla,Right-arm medium,R,Right-hand bat,R,18/06/94,0,Oman
27069,Utkarsh Sahu,Slow left-arm orthodox,L,Left-hand bat,L,01/01/00,0,Oman
27059,Karan Sonavale,Right-arm offbreak,R,Right-hand bat,R,,0,Oman
27057,Pratik Athavale,Right-arm offbreak,R,Right-hand bat,R,20/04/97,1,Oman
27004,Hassnain Shah,Right-arm medium,R,Right-hand bat,R,16/10/92,0,Oman
26988,Jitenkumar Ramanandi,Left-arm medium-fast,L,Left-hand bat,L,14/09/94,0,Oman
26922,Ashish Odedra,Slow left-arm orthodox,L,Right-hand bat,R,23/10/91,0,Oman
26918,Ali Sheikh,Slow left-arm orthodox,L,Left-hand bat,L,22/02/03,0,
26917,Ryan Scott,Right-arm Leg-Break,R,Left-hand bat,L,24/09/95,0,
26916,Yasir Mohammad,Right-arm Leg-Break,R,Left-hand bat,L,10/10/02,0,
26914,Sushant Jayachandra Modani,Right-arm offbreak,R,Right-hand bat,R,05/01/89,0,
26913,Shaik Rasheed,Right-arm Leg-Break,R,Right-hand bat,R,24/09/04,0,India
26912,Manav Parakh,Right-arm offbreak,R,Right-hand bat,R,31/07/03,0,India
26911,Harnoor Singh Pannu,Right-arm Leg-Break,R,Left-hand bat,L,29/01/03,0,India
26910,Ansh Gosai,Right-arm offbreak,R,Right-hand bat,R,30/09/04,0,India
26909,Yash Dhull,Right-arm offbreak,R,Right-hand bat,R,11/11/02,0,India
26908,Aaradhya Yadav,Right-arm Fast,R,Right-hand bat,R,03/06/04,0,India
26906,Angkrish Raghuvanshi,Right-arm medium,R,Right-hand bat,R,18/06/05,0,India
26902,Hannan Rizwan,Right-arm medium,R,Right-hand bat,R,,0,India
26901,Anchit Yadav,Right-arm offbreak,R,Right-hand bat,R,11/09/02,0,India
26900,Karan Tewatiya,Right-arm medium,R,Right-hand bat,R,10/11/96,0,India
26899,Kunal Yadav,Right-arm medium,R,Right-hand bat,R,23/12/99,0,India
26898,Sahab Sing,Right-arm medium,R,Right-hand bat,R,19/09/97,0,India
26896,Karan Chaudhary,Right-arm medium,R,Right-hand bat,R,18/04/94,0,India
26894,Vineet Dubey,Right-arm medium,R,Right-hand bat,R,,0,India
26893,Nadeem Malik,Slow left-arm orthodox,L,Right-hand bat,R,,0,India
26891,Vishal Pandey,Right-arm offbreak,R,Right-hand bat,R,25/10/81,0,India
26890,Kunal Tyagi,Right-arm medium,R,Right-hand bat,R,,0,India
26885,Bihari Rai,Right-arm medium,R,Right-hand bat,R,05/08/99,0,India
26884,Rishabh Bansal,Right-arm offbreak,R,Right-hand bat,R,05/06/02,0,India
26882,Divyansh Joshi,Right-arm medium,R,Right-hand bat,R,24/09/01,0,India
26871,Khalel Ahmad,Right-arm medium-fast,R,Right-hand bat,R,20/12/04,0,Pakistan
26870,Faisal Ahmadzai,Left-arm medium,R,Right-hand bat,R,30/12/04,0,Afghanistan
26868,Mohammadullah Logari,Slow left-arm orthodox,L,Right-hand bat,R,01/07/01,0,Afghanistan
26858,Ariful Islam,Right-arm offbreak,R,Right-hand bat,R,07/12/04,0,Bangladesh
26854,SM Meherob Hasan,Right-arm offbreak,R,Left-hand bat,L,29/07/02,0,Bangladesh
26853,Shaqkere Parris,Right-arm medium,R,Right-hand bat,R,15/07/03,0,West Indies
26851,Ronan Hermann,Right-arm medium,R,Right-hand bat,R,05/12/03,0,South Africa
26848,Ghazi Ghouri,None,,Right-hand bat,R,,0,Pakistan
26845,Mehran Mumtaz,Slow left-arm orthodox,L,Left-hand bat,L,07/04/03,0,Pakistan
26843,Maaz Sadaqat,Slow left-arm orthodox,L,Left-hand bat,L,15/05/05,0,Pakistan
26839,Haseebullah Khan,Right-arm medium,R,Left-hand bat,L,20/03/03,0,Pakistan
26837,Ravi Kumar,Left-arm Fast,L,Left-hand bat,L,29/10/03,0,India
26836,Vicky Ostwal,Slow left-arm orthodox,L,Right-hand bat,R,01/09/02,0,India
26835,Kaushal Tambe,Right-arm offbreak,R,Right-hand bat,R,14/10/02,0,India
26834,Raj Bawa,Right-arm medium-fast,R,Left-hand bat,L,11/11/02,0,India
26833,Dinesh Bana,Right-arm offbreak,R,Right-hand bat,R,15/12/04,0,India
26832,Aneeshwar Gautam Narendra,Slow left-arm orthodox,L,Left-hand bat,L,15/01/03,0,India
26831,Siddarth Yadav,Right-arm Fast,R,Left-hand bat,L,13/08/03,0,India
26830,Nishant Kumar Sindhu,Slow left-arm orthodox,L,Left-hand bat,L,09/04/04,0,India
26819,Uday Saharan,Right-arm offbreak,R,Right-hand bat,R,08/09/04,0,India
26811,Sheel Patel,Right-arm medium,R,Right-hand bat,R,,0,
26807,Kairav Sharma,Right-arm Leg-Break,R,Right-hand bat,R,,0,
26802,Ethan Gibson,Right-arm medium,R,Right-hand bat,R,,0,
26800,Mihir Patel,Right-arm medium,R,Right-hand bat,R,31/10/02,0,
26799,Anoop Chima,None,,Right-hand bat,R,19/12/02,0,England
26795,Joel Davies,Slow left-arm orthodox,L,Left-hand bat,L,28/09/03,0,Australia
26791,Tom Whitney,Right-arm medium,R,Right-hand bat,R,06/12/02,0,Australia
26790,Lachlan Shaw,None,,Right-hand bat,R,26/12/02,0,Australia
26789,William Salzmann,Right-arm medium,R,Right-hand bat,R,19/11/03,0,Australia
26787,Campbell Kellaway,Slow left-arm orthodox,L,Left-hand bat,L,01/11/02,0,Australia
26768,Ravindu Fernando,Right-arm medium,R,Right-hand bat,R,,0,
26736,Kishan Lyngdoh,Right-arm medium,R,Right-hand bat,R,20/03/98,0,India
26735,Riboklang Hynniewta,Right-arm medium,R,Right-hand bat,R,15/09/97,0,India
26734,Ram Gurung,Right-arm medium,R,Right-hand bat,R,13/04/98,0,India
26733,Rohit Shah,None,,Right-hand bat,R,27/12/97,0,India
26732,Nafees Siddique,Right-arm medium,R,Right-hand bat,R,04/07/96,0,India
26731,Aryan Bora,Slow left-arm orthodox,L,Right-hand bat,R,15/11/00,0,India
26728,Jordan Hermann,Right-arm offbreak,R,Left-hand bat,L,04/12/01,0,South Africa
26726,Deepesh Nainwal,Right-arm offbreak,R,Left-hand bat,L,03/11/97,0,India
26725,Suresh Vishweshwar,Right-arm medium-fast,R,Right-hand bat,R,24/07/97,0,India
26722,Rahul Tamang,Slow left-arm orthodox,L,Right-hand bat,R,24/01/94,0,India
26720,Akash Luitel,Left-arm medium-fast,L,Left-hand bat,L,10/04/98,0,India
26717,Khrievitso Kense,Right-arm Leg-Break,R,Right-hand bat,R,06/03/04,0,India
26716,Hem Chetri,Right-arm offbreak,R,Left-hand bat,L,23/09/00,0,India
26714,Techi Sonam,Right-arm medium,R,Right-hand bat,R,04/06/97,0,India
26713,Kumar Nyompu,Right-arm offbreak,R,Left-hand bat,L,09/07/92,0,India
26711,Nazeeb Saiyed,Right-arm medium-fast,R,Right-hand bat,R,01/12/95,0,India
26710,Suraj Tayam,None,,Right-hand bat,R,04/02/84,0,India
26708,Myendung Singpho,Right-arm Leg-Break,R,Right-hand bat,R,22/10/96,0,India
26707,RB Bishnoi,Slow left-arm orthodox,L,Left-hand bat,L,24/01/90,0,India
26704,Vikash Kumar,Right-arm medium,R,Right-hand bat,R,30/11/96,0,India
26703,Remruatdika Ralte,Right-arm medium-fast,R,Right-hand bat,R,06/08/98,0,India
26702,Joseph Lalthankhuma,Right-arm offbreak,R,Right-hand bat,R,26/09/00,0,India
26695,Aman B Bhadoriya,Slow left-arm orthodox,L,Right-hand bat,R,15/10/01,0,India
26694,Siddharth Mahesh Patidar,Right-arm offbreak,R,Right-hand bat,R,07/11/97,0,India
26692,Kuldeep Gehi,None,,Left-hand bat,L,28/01/95,0,India
26679,Usman Hashmi,Right-arm medium,R,Right-hand bat,R,,0,Malaysia
26678,Kashif Shahzad,Right-arm medium,R,Right-hand bat,R,,0,Malaysia
26677,Kamran Hameed,Right-arm medium,R,Right-hand bat,R,09/11/85,0,Malaysia
26675,Jabran Nawaz,Right-arm medium,R,Right-hand bat,R,01/10/81,0,Malaysia
26674,Amjad Aman,Right-arm medium,R,Right-hand bat,R,,0,Malaysia
26673,Murad Ali,Right-arm medium,R,Right-hand bat,R,,0,Malaysia
26672,Faesal Hosain,Right-arm medium,R,Right-hand bat,R,,0,Malaysia
26663,Kwena Maphaka,Left-arm Fast,L,Left-hand bat,L,08/04/06,0,South Africa
26662,Mathew Boast,Right-arm Fast,R,Left-hand bat,L,04/02/03,0,South Africa
26654,Syed Muti ur rab,Right-arm Leg-Break,R,Right-hand bat,R,,0,
26653,Sayyed Sadiq,Right-arm medium,R,Right-hand bat,R,05/06/05,0,
26651,Waqas Ahmed bat,Right-arm medium,R,Right-hand bat,R,,0,
26648,Hafeez Ur Rehman,Right-arm medium,R,Right-hand bat,R,,0,
26647,Sagar Kalyan,Right-arm medium,R,Right-hand bat,R,30/09/96,0,
26646,Rahul Chopra,Right-arm medium,R,Right-hand bat,R,07/11/94,0,
26645,Attah Urrahim,Right-arm medium,R,Left-hand bat,L,,0,
26642,Shah Faisal,Right-arm medium,R,Left-hand bat,L,,0,
26635,Abhay Katoch,Right-arm medium,R,Right-hand bat,R,,0,Saudi Arabia
26634,Ashwanth Valthapa,Right-arm offbreak,R,Left-hand bat,L,,0,
26630,Harsh Desai,Slow left-arm orthodox,L,Right-hand bat,R,25/10/05,0,India
26629,Aryan Saxena,Right-arm offbreak,R,Right-hand bat,R,27/09/05,0,
26628,Vibhor Shahi,Right-arm medium,R,Right-hand bat,R,05/09/91,0,
26627,Ansar Khan,Right-arm medium,R,Right-hand bat,R,,0,
26622,Ayman Ahamed,Right-arm medium,R,Right-hand bat,R,,0,
26620,Ammar Badami,Right-arm Leg-Break,R,Right-hand bat,R,,0,
26619,Harshit Seth,Slow left-arm orthodox,L,Right-hand bat,R,03/08/05,0,
26617,Darshan pagarani,Right-arm medium,R,Right-hand bat,R,,0,
26615,Ravindu Fernando,Right-arm offbreak,R,Right-hand bat,R,02/11/99,0,Sri Lanka
26613,Syed Faridoun Mahmood,Left-arm Chinaman,L,Right-hand bat,R,15/05/01,0,Australia
26612,Josh Kann,Right-arm Fast,R,Right-hand bat,R,14/11/99,0,Australia
26611,Adeshlie Alias,None,,Right-hand bat,R,05/07/05,0,Malaysia
26587,V Venkat Raj,Right-arm medium,R,Right-hand bat,R,,0,
26586,Rahul Kundu,None,,Left-hand bat,L,25/05/02,0,
26581,Rishabh Vivek,Right-arm Fast,R,Right-hand bat,R,22/03/01,0,India
26565,Aishik Patel,Right-arm offbreak,R,Left-hand bat,L,,0,
26564,Akash Sarkar,None,,Right-hand bat,R,26/06/99,0,
26557,Abhijeet Bhagat,Right-arm offbreak,R,Right-hand bat,R,11/10/03,0,
26543,Kaushik Giri,Right-arm offbreak,R,Left-hand bat,L,26/11/96,0,
26535,Dilawar Abas,Right-arm medium,R,Right-hand bat,R,06/07/85,0,Malaysia
26530,Treveen Mathew,Right-arm offbreak,R,Right-hand bat,R,14/06/04,0,Sri Lanka
26527,Pawan Pathiraja,Right-arm medium,R,Left-hand bat,L,07/06/03,0,Sri Lanka
26526,Shevon Daniel,Right-arm offbreak,R,Left-hand bat,L,15/03/04,0,Sri Lanka
26524,Benjamin Cliff,Right-arm medium,R,Right-hand bat,R,22/10/02,0,England
26523,Josh Baker,Slow left-arm orthodox,L,Right-hand bat,R,16/05/03,0,England
26522,Ben Clifford,Right-arm medium,R,Right-hand bat,R,15/03/98,0,
26521,Sachitha Jayathilake,Right-arm Leg-Break,R,Right-hand bat,R,23/02/97,0,Sri Lanka
26520,Sacha De Alwis,Slow left-arm orthodox,L,Left-hand bat,L,29/01/92,0,
26519,Janith Liyanage,Right-arm fast-medium,R,Right-hand bat,R,11/07/95,0,Sri Lanka
26518,M Ravichandrakumar,Right-arm Leg-Break,R,Right-hand bat,R,22/12/94,0,Sri Lanka
